id,name,symbol,ipoyear,sector,industry,exchange_id,created,modified
3929,"China Life Insurance Company Limited",LFC,2003,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3930,"China Mobile (Hong Kong) Ltd.",CHL,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3931,"China New Borun Corporation",BORN,2010,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3932,"China Online Education Group",COE,2016,"Consumer Services","Other Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3933,"China Petroleum & Chemical Corporation",SNP,0,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3934,"China Rapid Finance Limited",XRF,2017,Finance,"Finance: Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3935,"China Southern Airlines Company Limited",ZNH,1997,Transportation,"Air Freight/Delivery Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3936,"China Telecom Corp Ltd",CHA,2002,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3937,"China Unicom (Hong Kong) Ltd",CHU,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3938,"China Xiniya Fashion Limited",XNY,2010,"Consumer Non-Durables",Apparel,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3939,"China Yuchai International Limited",CYD,1994,Energy,"Industrial Machinery/Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3940,"China Zenix Auto International Limited",ZX,2011,"Capital Goods","Auto Parts:O.E.M.",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3941,"Chipotle Mexican Grill, Inc.",CMG,2006,"Consumer Services",Restaurants,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3942,"Choice Hotels International, Inc.",CHH,0,"Consumer Services",Hotels/Resorts,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3943,"Christopher & Banks Corporation",CBK,0,"Consumer Services","Clothing/Shoe/Accessory Stores",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3944,"Chunghwa Telecom Co., Ltd.",CHT,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3945,"Church & Dwight Company, Inc.",CHD,0,"Basic Industries","Package Goods/Cosmetics",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3946,"Ciena Corporation",CIEN,1997,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3947,"Cigna Corporation",CI,0,"Health Care","Medical Specialities",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3948,"Cimarex Energy Co",XEC,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3949,"Cincinnati Bell Inc",CBB,0,"Public Utilities","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3950,"Cincinnati Bell Inc",CBB^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3951,"Cinemark Holdings Inc",CNK,2007,"Consumer Services",Movies/Entertainment,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3952,"Ciner Resources LP",CINR,2013,"Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3953,"CIRCOR International, Inc.",CIR,0,"Capital Goods","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3954,"Cision Ltd.",CISN,2017,Technology,"Computer Software: Prepackaged Software",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3955,"CIT Group Inc (DEL)",CIT,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3956,"Citigroup Inc.",BLW,2003,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3957,"Citigroup Inc.",C,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3958,"Citigroup Inc.",C.WS.A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3959,"Citigroup Inc.",C^C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3960,"Citigroup Inc.",C^J,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3961,"Citigroup Inc.",C^K,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3962,"Citigroup Inc.",C^L,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3963,"Citigroup Inc.",C^N,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3964,"Citigroup Inc.",C^P,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3965,"Citigroup Inc.",C^S,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3966,"Citizens Financial Group, Inc.",CFG,2014,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3967,"Citizens, Inc.",CIA,0,Finance,"Life Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3968,"City Office REIT, Inc.",CIO,2014,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3969,"City Office REIT, Inc.",CIO^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3970,"Civeo Corporation",CVEO,2014,"Consumer Services",Hotels/Resorts,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3971,"Civitas Solutions, Inc.",CIVI,2014,"Health Care","Medical/Nursing Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3972,"Clean Harbors, Inc.",CLH,0,"Basic Industries","Environmental Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3973,"Clear Channel Outdoor Holdings, Inc.",CCO,2005,"Consumer Services",Advertising,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3974,"ClearBridge American Energy MLP Fund Inc.",CBA,2013,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3975,"ClearBridge Energy MLP Fund Inc.",CEM,2010,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3976,"ClearBridge Energy MLP Opportunity Fund Inc.",EMO,2011,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3977,"ClearBridge Energy MLP Total Return Fund Inc.",CTR,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3978,"Clearwater Paper Corporation",CLW,0,"Basic Industries",Paper,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3979,"Cleveland-Cliffs Inc.",CLF,0,"Basic Industries","Precious Metals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3980,"Clipper Realty Inc.",CLPR,2017,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3981,"Clorox Company (The)",CLX,0,"Consumer Durables","Specialty Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3982,"Cloud Peak Energy Inc",CLD,2009,Energy,"Coal Mining",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3983,"Cloudera, Inc.",CLDR,2017,Technology,"Computer Software: Prepackaged Software",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3984,"ClubCorp Holdings, Inc.",MYCC,2013,"Consumer Services",Hotels/Resorts,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3985,"CMS Energy Corporation",CMS,0,"Public Utilities","Power Generation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3986,"CMS Energy Corporation",CMS^B,0,"Public Utilities","Power Generation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3987,"CNA Financial Corporation",CNA,0,Finance,"Property-Casualty Insurers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3988,"CNH Industrial N.V.",CNHI,2013,"Capital Goods","Construction/Ag Equipment/Trucks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3989,"CNO Financial Group, Inc.",CNO,0,Finance,"Accident &Health Insurance",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3990,"CNOOC Limited",CEO,2001,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3991,"CNX Coal Resources LP",CNXC,2015,Energy,"Coal Mining",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3992,"Coach, Inc.",COH,0,"Consumer Non-Durables",Apparel,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3993,"Cobalt International Energy, Inc.",CIE,2009,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3994,"Coca Cola Femsa S.A.B. de C.V.",KOF,1993,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3995,"Coca-Cola Company (The)",KO,0,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3996,"Coca-Cola European Partners plc",CCE,2016,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3997,"Coeur Mining, Inc.",CDE,0,"Basic Industries","Precious Metals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3998,"Cohen & Steers Closed-End Opportunity Fund, Inc.",FOF,2006,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
3999,"Cohen & Steers Global Income Builder, Inc.",INB,2007,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4000,"Cohen & Steers Inc",CNS,2004,Finance,"Investment Managers",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4001,"Cohen & Steers Infrastructure Fund, Inc",UTF,2004,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4002,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc",LDP,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4003,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",MIE,2013,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4004,"Cohen & Steers Quality Income Realty Fund Inc",RQI,2002,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4005,"Cohen & Steers Reit and Preferred Income Fund Inc",RNP,2003,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4006,"Cohen & Steers Select Preferred and Income Fund, Inc.",PSF,2010,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4007,"Cohen & Steers Total Return Realty Fund, Inc.",RFI,1993,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4008,"Colfax Corporation",CFX,2008,"Capital Goods","Fluid Controls",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4009,"Colgate-Palmolive Company",CL,0,"Consumer Non-Durables","Package Goods/Cosmetics",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4010,"Colonial High Income Municipal Trust",CXE,1989,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4011,"Colonial Intermediate High Income Fund",CIF,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4012,"Colonial Investment Grade Municipal Trust",CXH,1989,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4013,"Colonial Municipal Income Trust",CMU,1987,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4014,"Colony NorthStar, Inc.",CLNS,2014,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4015,"Colony NorthStar, Inc.",CLNS^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4016,"Colony NorthStar, Inc.",CLNS^D,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4017,"Colony NorthStar, Inc.",CLNS^E,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4018,"Colony NorthStar, Inc.",CLNS^G,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4019,"Colony NorthStar, Inc.",CLNS^H,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4020,"Colony NorthStar, Inc.",CLNS^I,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4021,"Columbia Property Trust, Inc.",CXP,2013,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4022,"Columbia Seligman Premium Technology Growth Fund, Inc",STK,2009,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4023,"Comcast Corporation",CCV,2012,"Consumer Services","Television Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4024,"Comcast Corporation",CCZ,0,"Consumer Services","Television Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4025,"Comerica Incorporated",CMA,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4026,"Comerica Incorporated",CMA.WS,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4027,"Comfort Systems USA, Inc.",FIX,1997,"Capital Goods","Engineering & Construction",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4028,"Commercial Metals Company",CMC,0,"Basic Industries","Steel/Iron Ore",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4029,"Community Bank System, Inc.",CBU,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4030,"Community Health Systems, Inc.",CYH,2000,"Health Care","Hospital/Nursing Management",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4031,"Community Healthcare Trust Incorporated",CHCT,2015,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4032,"Comp En De Mn Cemig ADS",CIG,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4033,"Comp En De Mn Cemig ADS",CIG.C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4034,"Companhia Brasileira de Distribuicao",CBD,1997,"Consumer Services","Food Chains",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4035,"Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp",SBS,2002,"Public Utilities","Water Supply",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4036,"Companhia Paranaense de Energia (COPEL)",ELP,0,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4037,"Compania Cervecerias Unidas, S.A.",CCU,0,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4038,"Compass Diversified Holdings",CODI,2006,"Consumer Durables","Home Furnishings",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4039,"Compass Diversified Holdings",CODI^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4040,"Compass Minerals International, Inc.",CMP,2003,"Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4041,"Comstock Resources, Inc.",CRK,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4042,"ConAgra Brands, Inc.",CAG,0,"Consumer Non-Durables","Packaged Foods",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4043,"Concho Resources Inc.",CXO,2007,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4044,"Concord Medical Services Holdings Limited",CCM,2009,"Health Care","Medical/Nursing Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4045,"Conduent Incorporated",CNDT,2016,Miscellaneous,"Business Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4046,"Cone Midstream Partners LP",CNNX,2014,"Public Utilities","Natural Gas Distribution",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4047,ConocoPhillips,COP,0,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4048,"CONSOL Energy Inc.",CNX,1999,Energy,"Coal Mining",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4049,"Consolidated Edison Inc",ED,0,"Public Utilities","Power Generation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4050,"Constellation Brands Inc",STZ,0,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4051,"Constellation Brands Inc",STZ.B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4052,"Constellium N.V.",CSTM,2013,"Basic Industries","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4053,"Container Store (The)",TCS,2013,"Consumer Services","Home Furnishings",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4054,"Continental Building Products, Inc.",CBPX,2014,"Capital Goods","Building Materials",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4055,"Continental Resources, Inc.",CLR,2007,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4056,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",VLRS,2013,Transportation,"Air Freight/Delivery Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4057,"Convergys Corporation",CVG,1998,Technology,"EDP Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4058,"Cooper Companies, Inc. (The)",COO,0,"Health Care","Ophthalmic Goods",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4059,"Cooper Tire & Rubber Company",CTB,0,"Consumer Durables","Automotive Aftermarket",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4060,"Cooper-Standard Holdings Inc.",CPS,0,"Capital Goods","Auto Parts:O.E.M.",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4061,"Copa Holdings, S.A.",CPA,2005,Transportation,"Air Freight/Delivery Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4062,"Core Laboratories N.V.",CLB,1995,Energy,"Oilfield Services/Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4063,"CoreCivic, Inc.",CXW,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4064,"CoreLogic, Inc.",CLGX,0,Technology,"EDP Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4065,"CorEnergy Infrastructure Trust, Inc.",CORR,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4066,"CorEnergy Infrastructure Trust, Inc.",CORR^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4067,"CoreSite Realty Corporation",COR,2010,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4068,"CoreSite Realty Corporation",COR^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4069,"Corning Incorporated",GLW,0,"Basic Industries","Telecommunications Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4070,"Corporate Asset Backed Corp CABCO",GYC,0,Finance,"Finance: Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4071,"Corporate Office Properties Trust",OFC,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4072,"Cosan Limited",CZZ,0,"Consumer Non-Durables","Specialty Foods",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4073,"Costamare Inc.",CMRE,2010,Transportation,"Marine Transportation",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4074,"Costamare Inc.",CMRE^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4075,"Costamare Inc.",CMRE^C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4076,"Costamare Inc.",CMRE^D,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4077,"Cotiviti Holdings, Inc.",COTV,2016,Miscellaneous,"Business Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4078,"Cott Corporation",COT,0,"Consumer Non-Durables","Beverages (Production/Distribution)",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4079,"Coty Inc.",COTY,2013,"Consumer Non-Durables","Package Goods/Cosmetics",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4080,"Countrywide Financial Corporation",CFC^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4081,"Cousins Properties Incorporated",CUZ,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4082,"Covanta Holding Corporation",CVA,0,"Basic Industries","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4083,"CPB Inc.",CPF,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4084,"CPFL Energia S.A.",CPL,2004,"Public Utilities","Electric Utilities: Central",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4085,"Crane Company",CR,0,"Capital Goods","Metal Fabrications",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4086,"Crawford & Company",CRD.A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4087,"Crawford & Company",CRD.B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4088,"Credicorp Ltd.",BAP,0,Finance,"Commercial Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4089,"Credit Suisse Group",CS,0,Finance,"Investment Bankers/Brokers/Service",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4090,"Crescent Point Energy Corporation",CPG,0,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4091,"Crestwood Equity Partners LP",CEQP,0,"Consumer Services","Other Consumer Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4092,"CRH PLC",CRH,0,"Capital Goods","Building Materials",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4093,"Cross Timbers Royalty Trust",CRT,1992,Energy,"Oil & Gas Production",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4094,"CrossAmerica Partners LP",CAPL,2012,Energy,"Oil Refining/Marketing",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4095,"Crown Castle International Corporation",CCI,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4096,"Crown Castle International Corporation",CCI^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4097,"Crown Holdings, Inc.",CCK,0,"Consumer Durables",Containers/Packaging,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4098,"CryoLife, Inc.",CRY,0,"Health Care","Medical/Dental Instruments",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4099,"CSRA Inc.",CSRA,2015,Technology,"EDP Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4100,"CSS Industries, Inc.",CSS,0,"Consumer Services","Consumer: Greeting Cards",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4101,"CTS Corporation",CTS,0,Technology,"Electrical Products",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4102,CubeSmart,CUBE,0,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4103,"Cubic Corporation",CUB,0,"Capital Goods","Industrial Machinery/Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4104,"Cullen/Frost Bankers, Inc.",CFR,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4105,"Cullen/Frost Bankers, Inc.",CFR^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4106,"Culp, Inc.",CULP,0,"Basic Industries",Textiles,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4107,"Cummins Inc.",CMI,0,Energy,"Industrial Machinery/Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4108,"Curtiss-Wright Corporation",CW,0,Technology,"Industrial Machinery/Components",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4109,"Cushing Energy Income Fund (The)",SRF,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4110,"Cushing Renaissance Fund (The)",SZC,2012,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4111,"Customers Bancorp, Inc",CUBI,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4112,"Customers Bancorp, Inc",CUBI^C,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4113,"Customers Bancorp, Inc",CUBI^D,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4114,"Customers Bancorp, Inc",CUBI^E,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4115,"Customers Bancorp, Inc",CUBI^F,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4116,"Customers Bancorp, Inc",CUBS,0,Finance,"Major Banks",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4117,"CVR Energy Inc.",CVI,2007,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4118,"CVR Partners, LP",UAN,2011,"Basic Industries","Agricultural Chemicals",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4119,"CVR Refining, LP",CVRR,2013,Energy,"Integrated oil Companies",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4120,"CVS Health Corporation",CVS,0,"Health Care","Medical/Nursing Services",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4121,"Cypress Energy Partners, L.P.",CELP,2014,Energy,"Oilfield Services/Equipment",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4122,"CYS Investments, Inc.",CYS,2009,"Consumer Services","Real Estate Investment Trusts",2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4123,"CYS Investments, Inc.",CYS^A,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
4124,"CYS Investments, Inc.",CYS^B,0,n/a,n/a,2,"9/15/17, 11:22 PM","9/15/17, 11:22 PM"
